onset	duration	trial_type	value	sample	stimulus	is_word	response	correct
46.976	0.0	1Suff RealStemNW	15	46976	instructate	0.0	5.0	False
48.043	0.0	2Suff w/o Lat.	22	48043	timeliness	1.0	n/a	False
50.444	0.0	2Suff w/ Lat.	21	50444	subjectively	1.0	5.0	False
51.711	0.0	1Suff w/o Lat.	12	51711	development	1.0	5.0	False
52.736	0.0	1Suff w/o Lat.	12	52736	fasten	1.0	5.0	False
53.803	0.0	1Suff w/o Lat.	12	53803	racial	1.0	6.0	False
54.854	0.0	2Suff RealStemNW	25	54854	dramationist	0.0	6.0	False
56.938	0.0	2Suff w/o Lat.	22	56938	magnetically	1.0	5.0	False
58.105	0.0	0Suff NW	4	58105	affaid	0.0	6.0	False
59.455	0.0	1Suff w/ Lat.	11	59455	affection	1.0	5.0	False
60.53	0.0	1Suff RealStemNW	15	60530	agreeless	0.0	6.0	False
62.114	0.0	1Suff PseudoStemNW	14	62114	devadive	0.0	6.0	False
63.781	0.0	0Suff w/o Lat.	2	63781	season	1.0	5.0	False
64.957	0.0	1Suff RealStemNW	15	64957	sterilist	0.0	6.0	False
66.265	0.0	2Suff RealStemNW	25	66265	raceical	0.0	6.0	False
67.674	0.0	0Suff NW	4	67674	sork	0.0	6.0	False
68.991	0.0	0Suff NW	4	68991	worch	0.0	6.0	False
70.35	0.0	2Suff Composite	23	70350	canonical	1.0	5.0	False
71.725	0.0	2Suff w/o Lat.	22	71725	glorification	1.0	5.0	False
73.034	0.0	2Suff w/o Lat.	22	73034	financially	1.0	5.0	False
73.984	0.0	1Suff w/o Lat.	12	73984	definite	1.0	5.0	False
75.01	0.0	0Suff w/o Lat.	2	75010	drama	1.0	5.0	False
75.968	0.0	2Suff Composite	23	75968	vexation	1.0	5.0	False
78.077	0.0	2Suff w/o Lat.	22	78077	partially	1.0	5.0	False
79.878	0.0	2Suff RealStemNW	25	79878	futurional	0.0	6.0	False
82.079	0.0	0Suff NW	4	82079	wroty	0.0	6.0	False
83.512	0.0	1Suff PseudoStemNW	14	83512	grameful	0.0	6.0	False
85.096	0.0	1Suff w/o Lat.	12	85096	nervous	1.0	5.0	False
86.222	0.0	2Suff PseudoStemNW	24	86222	avoldability	0.0	6.0	False
88.381	0.0	0Suff w/o Lat.	2	88381	hope	1.0	5.0	False
89.698	0.0	0Suff NW	4	89698	chier	0.0	6.0	False
90.89	0.0	1Suff RealStemNW	15	90890	gleeive	0.0	6.0	False
92.123	0.0	0Suff w/o Lat.	2	92123	material	1.0	5.0	False
93.365	0.0	1Suff RealStemNW	15	93365	considerion	0.0	6.0	False
95.133	0.0	0Suff NW	4	95133	thack	0.0	6.0	False
96.716	0.0	2Suff RealStemNW	25	96716	globical	0.0	6.0	False
97.925	0.0	1Suff PseudoStemNW	14	97925	deabonable	0.0	6.0	False
99.476	0.0	2Suff PseudoStemNW	24	99476	pasnetically	0.0	6.0	False
100.926	0.0	0Suff w/o Lat.	2	100926	govern	1.0	5.0	False
101.96	0.0	2Suff PseudoStemNW	24	101960	watefulness	0.0	5.0	False
103.177	0.0	1Suff w/o Lat.	12	103177	periodic	1.0	5.0	False
104.102	0.0	2Suff w/o Lat.	22	104102	graciously	1.0	5.0	False
105.202	0.0	1Suff w/o Lat.	12	105202	thankful	1.0	5.0	False
106.261	0.0	2Suff RealStemNW	25	106261	ailistic	0.0	6.0	False
108.262	0.0	1Suff w/ Lat.	11	108262	progressive	1.0	5.0	False
109.32	0.0	1Suff w/o Lat.	12	109320	deadly	1.0	5.0	False
110.354	0.0	2Suff w/o Lat.	22	110354	speedily	1.0	5.0	False
111.421	0.0	2Suff w/o Lat.	22	111421	accidentally	1.0	5.0	False
112.671	0.0	1Suff w/o Lat.	12	112671	sterilize	1.0	5.0	False
114.188	0.0	0Suff NW	4	114188	eshaums	0.0	6.0	False
115.922	0.0	1Suff PseudoStemNW	14	115922	pavediadist	0.0	n/a	False
118.323	0.0	2Suff w/o Lat.	22	118323	aimlessly	1.0	5.0	False
119.807	0.0	2Suff PseudoStemNW	24	119807	perburbation	0.0	6.0	False
121.416	0.0	0Suff NW	4	121416	affall	0.0	6.0	False
122.966	0.0	0Suff NW	4	122966	chotintic	0.0	6.0	False
124.275	0.0	1Suff w/o Lat.	12	124275	immunize	1.0	5.0	False
125.35	0.0	0Suff NW	4	125350	provame	0.0	6.0	False
126.792	0.0	2Suff RealStemNW	25	126792	persuasfully	0.0	n/a	False
129.193	0.0	2Suff w/o Lat.	22	129193	triumphantly	1.0	5.0	False
130.318	0.0	0Suff w/ Lat.	1	130318	impress	1.0	5.0	False
131.469	0.0	2Suff PseudoStemNW	24	131469	onnensively	0.0	6.0	False
132.969	0.0	1Suff w/o Lat.	12	132969	healthy	1.0	5.0	False
134.028	0.0	2Suff w/o Lat.	22	134028	originator	1.0	5.0	False
135.303	0.0	2Suff PseudoStemNW	24	135303	detismsfully	0.0	6.0	False
136.695	0.0	1Suff w/o Lat.	12	136695	restless	1.0	5.0	False
137.662	0.0	2Suff RealStemNW	25	137662	dramatilessly	0.0	6.0	False
139.338	0.0	1Suff PseudoStemNW	14	139338	concolerable	0.0	n/a	False
141.73	0.0	2Suff w/o Lat.	22	141730	protectionist	1.0	5.0	False
142.314	0.0	2Suff PseudoStemNW	24	142314	chierfully	0.0	6.0	False
144.039	0.0	1Suff w/o Lat.	12	144039	successful	1.0	5.0	False
145.181	0.0	2Suff PseudoStemNW	24	145181	nerbously	0.0	6.0	False
146.607	0.0	1Suff PseudoStemNW	14	146607	reration	0.0	6.0	False
148.299	0.0	2Suff w/o Lat.	22	148299	directional	1.0	5.0	False
149.424	0.0	1Suff PseudoStemNW	14	149424	prebitable	0.0	5.0	False
151.542	0.0	0Suff w/o Lat.	2	151542	believe	1.0	5.0	False
152.667	0.0	2Suff w/o Lat.	22	152667	fastener	1.0	5.0	False
153.892	0.0	1Suff PseudoStemNW	14	153892	falal	0.0	6.0	False
155.735	0.0	1Suff w/o Lat.	12	155735	gleeful	1.0	5.0	False
156.752	0.0	2Suff RealStemNW	25	156752	editionate	0.0	6.0	False
158.477	0.0	2Suff w/o Lat.	22	158477	intensively	1.0	5.0	False
159.577	0.0	0Suff NW	4	159577	falget	0.0	6.0	False
160.811	0.0	2Suff w/o Lat.	22	160811	usefully	1.0	5.0	False
161.837	0.0	0Suff NW	4	161837	arx	0.0	6.0	False
162.962	0.0	2Suff w/o Lat.	22	162962	periodical	1.0	5.0	False
164.071	0.0	0Suff w/o Lat.	2	164071	add	1.0	5.0	False
165.104	0.0	1Suff w/o Lat.	12	165104	occasional	1.0	5.0	False
166.23	0.0	2Suff w/o Lat.	22	166230	racially	1.0	5.0	False
167.305	0.0	1Suff w/o Lat.	12	167305	education	1.0	5.0	False
168.439	0.0	0Suff NW	4	168439	finiles	0.0	6.0	False
169.847	0.0	2Suff w/o Lat.	22	169847	educational	1.0	5.0	False
170.856	0.0	2Suff PseudoStemNW	24	170856	awditional	0.0	6.0	False
172.131	0.0	2Suff w/o Lat.	22	172131	thoughtlessly	1.0	5.0	False
173.307	0.0	1Suff w/o Lat.	12	173307	stealthy	1.0	5.0	False
174.374	0.0	1Suff PseudoStemNW	14	174374	eetward	0.0	6.0	False
175.566	0.0	0Suff NW	4	175566	exufant	0.0	6.0	False
176.766	0.0	1Suff RealStemNW	15	176766	nervate	0.0	6.0	False
