onset	duration	trial_type	value	sample	stimulus	is_word	response	correct
40.022	0.0	0Suff w/o Lat.	2	40022	clinic	1.0	0.0	False
41.056	0.0	0Suff NW	4	41056	haint	0.0	1.0	False
42.031	0.0	1Suff w/o Lat.	12	42031	broker	1.0	0.0	False
43.273	0.0	1Suff PseudoStemNW	14	43273	janiable	0.0	1.0	False
44.274	0.0	2Suff PseudoStemNW	24	44274	darberously	0.0	1.0	False
45.507	0.0	2Suff w/o Lat.	22	45507	continuously	1.0	0.0	False
46.641	0.0	1Suff w/o Lat.	12	46641	helpless	1.0	0.0	False
47.533	0.0	0Suff NW	4	47533	tablic	0.0	1.0	False
48.625	0.0	1Suff w/ Lat.	11	48625	objection	1.0	0.0	False
49.634	0.0	2Suff w/o Lat.	22	49634	vaccination	1.0	0.0	False
50.709	0.0	2Suff w/o Lat.	22	50709	critically	1.0	0.0	False
51.693	0.0	2Suff RealStemNW	25	51693	actional	0.0	0.0	True
52.726	0.0	2Suff w/o Lat.	22	52726	artfully	1.0	0.0	False
54.21	0.0	2Suff w/o Lat.	22	54210	spirituality	1.0	0.0	False
55.294	0.0	1Suff PseudoStemNW	14	55294	cutfural	0.0	1.0	False
56.586	0.0	1Suff PseudoStemNW	14	56586	vetcinate	0.0	1.0	False
57.686	0.0	1Suff PseudoStemNW	14	57686	awnful	0.0	1.0	False
59.212	0.0	0Suff NW	4	59212	cheher	0.0	1.0	False
60.279	0.0	0Suff w/o Lat.	2	60279	slip	1.0	0.0	False
61.404	0.0	0Suff w/ Lat.	1	61404	compose	1.0	0.0	False
62.404	0.0	2Suff PseudoStemNW	24	62404	rinchfully	0.0	1.0	False
63.655	0.0	1Suff RealStemNW	15	63655	magicic	0.0	1.0	False
65.23	0.0	1Suff PseudoStemNW	14	65230	mocondary	0.0	1.0	False
66.364	0.0	0Suff w/o Lat.	2	66364	cause	1.0	0.0	False
67.406	0.0	1Suff w/o Lat.	12	67406	careless	1.0	0.0	False
68.556	0.0	2Suff Composite	23	68556	probation	1.0	0.0	False
69.673	0.0	2Suff PseudoStemNW	24	69673	healtily	0.0	1.0	False
71.199	0.0	2Suff PseudoStemNW	24	71199	feamfully	0.0	1.0	False
72.516	0.0	0Suff NW	4	72516	feal	0.0	1.0	False
73.791	0.0	1Suff PseudoStemNW	14	73791	darberous	0.0	1.0	False
75.042	0.0	1Suff RealStemNW	15	75042	conclusful	0.0	1.0	False
76.6	0.0	2Suff RealStemNW	25	76600	virtuerize	0.0	1.0	False
78.268	0.0	2Suff RealStemNW	25	78268	ordinfully	0.0	1.0	False
80.018	0.0	1Suff RealStemNW	15	80018	kinden	0.0	1.0	False
81.56	0.0	0Suff w/o Lat.	2	81560	end	1.0	0.0	False
83.102	0.0	0Suff NW	4	83102	sothod	0.0	0.0	True
84.536	0.0	2Suff w/o Lat.	22	84536	commercialism	1.0	0.0	False
86.745	0.0	2Suff RealStemNW	25	86745	variality	0.0	1.0	False
88.396	0.0	0Suff NW	4	88396	colliff	0.0	1.0	False
89.763	0.0	1Suff w/o Lat.	12	89763	magical	1.0	0.0	False
91.113	0.0	2Suff RealStemNW	25	91113	legalability	0.0	0.0	True
92.772	0.0	1Suff RealStemNW	15	92772	flexless	0.0	1.0	False
93.947	0.0	1Suff w/o Lat.	12	93947	modernist	1.0	0.0	False
95.006	0.0	0Suff w/o Lat.	2	95006	dread	1.0	0.0	False
96.231	0.0	1Suff RealStemNW	15	96231	perfectate	0.0	0.0	True
97.874	0.0	0Suff NW	4	97874	bruke	0.0	1.0	False
98.982	0.0	2Suff w/o Lat.	22	98982	brokerage	1.0	1.0	True
100.341	0.0	1Suff PseudoStemNW	14	100341	lokely	0.0	1.0	False
101.975	0.0	0Suff w/ Lat.	1	101975	perfect	1.0	0.0	False
103.083	0.0	0Suff NW	4	103083	cronition	0.0	1.0	False
