onset	duration	trial_type	value	sample	stimulus	is_word	response	correct
30.253	0.0	0Suff NW	4	30253	snight	0.0	0.0	True
31.437	0.0	2Suff w/o Lat.	22	31437	dramatically	1.0	0.0	False
32.537	0.0	1Suff PseudoStemNW	14	32537	fleepy	0.0	1.0	False
33.638	0.0	0Suff NW	4	33638	awd	0.0	1.0	False
34.613	0.0	1Suff w/o Lat.	12	34613	thoughtful	1.0	0.0	False
35.797	0.0	0Suff w/o Lat.	2	35797	real	1.0	0.0	False
36.747	0.0	1Suff w/o Lat.	12	36747	useless	1.0	0.0	False
37.647	0.0	2Suff PseudoStemNW	24	37647	imoatization	0.0	1.0	False
38.814	0.0	1Suff w/o Lat.	12	38814	harmless	1.0	0.0	False
39.748	0.0	2Suff PseudoStemNW	24	39748	avoldability	0.0	1.0	False
40.815	0.0	1Suff PseudoStemNW	14	40815	etilor	0.0	1.0	False
41.773	0.0	2Suff PseudoStemNW	24	41773	devesugmental	0.0	1.0	False
42.765	0.0	1Suff w/o Lat.	12	42765	provocative	1.0	0.0	False
43.891	0.0	2Suff RealStemNW	25	43891	polioner	0.0	1.0	False
44.841	0.0	2Suff w/o Lat.	22	44841	considerably	1.0	0.0	False
45.891	0.0	2Suff w/o Lat.	22	45891	validation	1.0	0.0	False
46.858	0.0	2Suff w/o Lat.	22	46858	definitely	1.0	0.0	False
47.95	0.0	2Suff PseudoStemNW	24	47950	utefully	0.0	1.0	False
49.151	0.0	2Suff w/o Lat.	22	49151	accidentally	1.0	0.0	False
50.284	0.0	1Suff RealStemNW	15	50284	ritualify	0.0	0.0	True
51.418	0.0	0Suff w/o Lat.	2	51418	trivia	1.0	1.0	True
52.71	0.0	0Suff NW	4	52710	essoils	0.0	1.0	False
54.044	0.0	2Suff PseudoStemNW	24	54044	fleedily	0.0	1.0	False
55.103	0.0	0Suff w/o Lat.	2	55103	function	1.0	1.0	True
55.694	0.0	1Suff RealStemNW	15	55694	gracance	0.0	1.0	False
57.153	0.0	2Suff w/o Lat.	22	57153	partially	1.0	0.0	False
58.178	0.0	0Suff w/o Lat.	2	58178	globe	1.0	0.0	False
59.162	0.0	0Suff NW	4	59162	stitile	0.0	1.0	False
60.162	0.0	1Suff w/ Lat.	11	60162	persistent	1.0	0.0	False
61.104	0.0	1Suff RealStemNW	15	61104	availless	0.0	1.0	False
62.088	0.0	1Suff w/o Lat.	12	62088	notable	1.0	0.0	False
63.147	0.0	1Suff PseudoStemNW	14	63147	analkable	0.0	1.0	False
64.089	0.0	2Suff w/o Lat.	22	64089	leadership	1.0	0.0	False
65.122	0.0	2Suff w/ Lat.	21	65122	projectionist	1.0	1.0	True
66.164	0.0	2Suff PseudoStemNW	24	66164	squasification	0.0	1.0	False
67.19	0.0	1Suff w/o Lat.	12	67190	distinctive	1.0	0.0	False
68.39	0.0	2Suff w/o Lat.	22	68390	distinctively	1.0	0.0	False
69.54	0.0	2Suff RealStemNW	25	69540	realional	0.0	1.0	False
70.516	0.0	1Suff w/o Lat.	12	70516	substantial	1.0	0.0	False
71.499	0.0	1Suff PseudoStemNW	14	71499	mosimize	0.0	1.0	False
72.516	0.0	2Suff w/o Lat.	22	72516	occasionally	1.0	0.0	False
73.817	0.0	0Suff NW	4	73817	preguct	0.0	1.0	False
74.8	0.0	2Suff PseudoStemNW	24	74800	potarity	0.0	1.0	False
75.801	0.0	1Suff w/o Lat.	12	75801	commentate	1.0	0.0	False
76.876	0.0	1Suff RealStemNW	15	76876	confessate	0.0	1.0	False
78.518	0.0	1Suff w/ Lat.	11	78518	available	1.0	0.0	False
79.652	0.0	2Suff Composite	23	79652	biblical	1.0	0.0	False
80.694	0.0	1Suff RealStemNW	15	80694	thoughtive	0.0	1.0	False
81.819	0.0	0Suff NW	4	81819	analk	0.0	1.0	False
82.728	0.0	2Suff PseudoStemNW	24	82728	concuchualize	0.0	1.0	False
83.645	0.0	1Suff w/o Lat.	12	83645	restless	1.0	0.0	False
84.637	0.0	1Suff RealStemNW	15	84637	eany	0.0	1.0	False
85.62	0.0	1Suff w/o Lat.	12	85620	aimless	1.0	0.0	False
86.904	0.0	0Suff NW	4	86904	affall	0.0	1.0	False
87.813	0.0	0Suff NW	4	87813	frala	0.0	1.0	False
88.755	0.0	0Suff NW	4	88755	restit	0.0	1.0	False
89.805	0.0	2Suff w/o Lat.	22	89805	timeliness	1.0	0.0	False
91.039	0.0	0Suff NW	4	91039	atrie	0.0	1.0	False
92.014	0.0	1Suff PseudoStemNW	14	92014	tipely	0.0	1.0	False
93.089	0.0	0Suff w/o Lat.	2	93089	reason	1.0	0.0	False
94.165	0.0	0Suff NW	4	94165	han	0.0	1.0	False
95.14	0.0	2Suff w/o Lat.	22	95140	gracefully	1.0	0.0	False
96.19	0.0	0Suff NW	4	96190	fleed	0.0	0.0	True
97.382	0.0	2Suff w/o Lat.	22	97382	governmental	1.0	0.0	False
98.866	0.0	1Suff w/o Lat.	12	98866	racial	1.0	0.0	False
99.975	0.0	0Suff w/o Lat.	2	99975	glory	1.0	0.0	False
100.9	0.0	0Suff w/o Lat.	2	100900	ceremony	1.0	0.0	False
101.95	0.0	0Suff w/o Lat.	2	101950	fury	1.0	0.0	False
103.042	0.0	2Suff w/o Lat.	22	103042	sleepily	1.0	0.0	False
104.026	0.0	1Suff RealStemNW	15	104026	periodal	0.0	1.0	False
105.251	0.0	1Suff w/o Lat.	12	105251	relative	1.0	0.0	False
106.227	0.0	2Suff RealStemNW	25	106227	globical	0.0	0.0	True
107.177	0.0	1Suff RealStemNW	15	107177	instructate	0.0	1.0	False
108.494	0.0	1Suff PseudoStemNW	14	108494	chierful	0.0	1.0	False
109.594	0.0	0Suff w/o Lat.	2	109594	provoke	1.0	0.0	False
110.686	0.0	1Suff w/o Lat.	12	110686	furious	1.0	0.0	False
111.678	0.0	1Suff w/o Lat.	12	111678	realist	1.0	0.0	False
112.737	0.0	0Suff w/o Lat.	2	112737	market	1.0	0.0	False
113.671	0.0	1Suff RealStemNW	15	113671	logicic	0.0	1.0	False
114.838	0.0	0Suff w/o Lat.	2	114838	ideal	1.0	0.0	False
115.813	0.0	0Suff NW	4	115813	pote	0.0	1.0	False
116.796	0.0	0Suff NW	4	116796	moel	0.0	1.0	False
117.797	0.0	1Suff PseudoStemNW	14	117797	nolify	0.0	1.0	False
118.822	0.0	2Suff w/ Lat.	21	118822	availability	1.0	0.0	False
119.997	0.0	1Suff w/o Lat.	12	119997	development	1.0	0.0	False
121.198	0.0	2Suff PseudoStemNW	24	121198	pafferentiate	0.0	1.0	False
122.24	0.0	0Suff NW	4	122240	perburve	0.0	1.0	False
123.29	0.0	1Suff w/o Lat.	12	123290	delightful	1.0	0.0	False
