onset	duration	trial_type	value	sample	stimulus	is_word	response	correct
89.628	0.0	2Suff PseudoStemNW	24	89628	posicarization	0.0	1.0	False
90.945	0.0	1Suff PseudoStemNW	14	90945	devadive	0.0	1.0	False
92.42	0.0	2Suff PseudoStemNW	24	92420	chirdishness	0.0	0.0	True
94.054	0.0	0Suff NW	4	94054	figic	0.0	1.0	False
95.763	0.0	1Suff RealStemNW	15	95763	leador	0.0	1.0	False
97.489	0.0	1Suff RealStemNW	15	97489	designion	0.0	1.0	False
99.239	0.0	2Suff w/o Lat.	22	99239	fatalism	1.0	0.0	False
100.515	0.0	2Suff PseudoStemNW	24	100515	prebitably	0.0	1.0	False
102.257	0.0	0Suff NW	4	102257	rame	0.0	1.0	False
103.757	0.0	2Suff w/o Lat.	22	103757	profitably	1.0	0.0	False
105.291	0.0	0Suff w/ Lat.	1	105291	mistake	1.0	0.0	False
106.675	0.0	2Suff w/o Lat.	22	106675	executioner	1.0	0.0	False
108.067	0.0	0Suff NW	4	108067	instrove	0.0	1.0	False
109.409	0.0	2Suff RealStemNW	25	109409	relateness	0.0	0.0	True
110.868	0.0	0Suff NW	4	110868	eant	0.0	1.0	False
112.168	0.0	2Suff RealStemNW	25	112168	persistalism	0.0	0.0	True
113.935	0.0	1Suff PseudoStemNW	14	113935	mowthure	0.0	1.0	False
115.311	0.0	2Suff RealStemNW	25	115311	familiately	0.0	1.0	False
116.961	0.0	2Suff PseudoStemNW	24	116961	stoteldionist	0.0	1.0	False
118.637	0.0	1Suff PseudoStemNW	14	118637	priueurant	0.0	1.0	False
120.804	0.0	1Suff PseudoStemNW	14	120804	nolify	0.0	0.0	True
122.997	0.0	2Suff w/o Lat.	22	122997	ceremonially	1.0	n/a	False
125.406	0.0	1Suff RealStemNW	15	125406	polit	0.0	1.0	False
126.689	0.0	1Suff PseudoStemNW	14	126689	vimidate	0.0	1.0	False
128.332	0.0	0Suff NW	4	128332	coul	0.0	1.0	False
130.424	0.0	0Suff w/ Lat.	1	130424	project	1.0	0.0	False
131.558	0.0	1Suff w/o Lat.	12	131558	mobilize	1.0	0.0	False
132.683	0.0	0Suff w/o Lat.	2	132683	hope	1.0	0.0	False
133.95	0.0	0Suff NW	4	133950	nerbs	0.0	1.0	False
135.342	0.0	2Suff w/o Lat.	22	135342	restlessness	1.0	0.0	False
136.534	0.0	1Suff w/o Lat.	12	136534	transition	1.0	0.0	False
137.634	0.0	0Suff w/o Lat.	2	137634	out	1.0	0.0	False
138.71	0.0	2Suff w/o Lat.	22	138710	globally	1.0	0.0	False
139.96	0.0	0Suff NW	4	139960	eshaums	0.0	1.0	False
141.144	0.0	2Suff PseudoStemNW	24	141144	chotintically	0.0	1.0	False
142.703	0.0	2Suff w/o Lat.	22	142703	directional	1.0	0.0	False
144.136	0.0	2Suff w/o Lat.	22	144136	realistic	1.0	0.0	False
145.278	0.0	2Suff w/o Lat.	22	145278	peacefully	1.0	0.0	False
146.504	0.0	1Suff w/ Lat.	11	146504	mistaken	1.0	0.0	False
147.829	0.0	0Suff NW	4	147829	pavediad	0.0	1.0	False
149.288	0.0	2Suff Composite	23	149288	militarization	1.0	0.0	False
150.78	0.0	2Suff w/o Lat.	22	150780	relativity	1.0	0.0	False
152.264	0.0	1Suff w/o Lat.	12	152264	partial	1.0	0.0	False
153.623	0.0	1Suff w/o Lat.	12	153623	architecture	1.0	0.0	False
155.09	0.0	0Suff w/ Lat.	1	155090	affirm	1.0	0.0	False
156.415	0.0	0Suff NW	4	156415	hyth	0.0	1.0	False
157.666	0.0	2Suff w/o Lat.	22	157666	guardianship	1.0	1.0	True
159.358	0.0	1Suff w/o Lat.	12	159358	relative	1.0	0.0	False
160.641	0.0	2Suff PseudoStemNW	24	160641	paftially	0.0	1.0	False
162.209	0.0	0Suff w/o Lat.	2	162209	statistic	1.0	0.0	False
163.501	0.0	0Suff w/o Lat.	2	163501	glory	1.0	0.0	False
164.743	0.0	0Suff NW	4	164743	onnense	0.0	1.0	False
166.235	0.0	2Suff w/o Lat.	22	166235	triviality	1.0	0.0	False
167.502	0.0	0Suff w/o Lat.	2	167502	magnet	1.0	0.0	False
168.994	0.0	1Suff RealStemNW	15	168994	protectate	0.0	1.0	False
170.736	0.0	0Suff NW	4	170736	etil	0.0	1.0	False
171.945	0.0	2Suff w/o Lat.	22	171945	graciously	1.0	0.0	False
173.154	0.0	1Suff PseudoStemNW	14	173154	ramial	0.0	1.0	False
174.529	0.0	1Suff w/o Lat.	12	174529	seasonal	1.0	0.0	False
175.821	0.0	1Suff w/o Lat.	12	175821	polar	1.0	0.0	False
177.088	0.0	2Suff w/o Lat.	22	177088	basically	1.0	0.0	False
178.48	0.0	1Suff PseudoStemNW	14	178480	lenctional	0.0	1.0	False
179.931	0.0	1Suff w/o Lat.	12	179931	government	1.0	0.0	False
181.365	0.0	2Suff RealStemNW	25	181365	affectorship	0.0	0.0	True
182.932	0.0	2Suff PseudoStemNW	24	182932	urhanization	0.0	1.0	False
184.407	0.0	1Suff w/ Lat.	11	184407	projection	1.0	0.0	False
185.633	0.0	0Suff NW	4	185633	peece	0.0	1.0	False
187.15	0.0	0Suff w/o Lat.	2	187150	immune	1.0	0.0	False
188.417	0.0	0Suff w/o Lat.	2	188417	function	1.0	0.0	False
189.675	0.0	0Suff NW	4	189675	affall	0.0	1.0	False
190.926	0.0	0Suff NW	4	190926	atrie	0.0	1.0	False
192.31	0.0	0Suff NW	4	192310	avold	0.0	1.0	False
